Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R000733,2026-03-16 02:31,STEEP_TERRAIN,WHL-307,Wheel Loader,Large Wheel Loader,4095.6,3.04,80.0,65.2,0.98,19.55,84.5,86.1,OP1082,Experienced,5.9,Night,79.8,42.4,75.3,1,72.2,5.48,77.2,187,85.8,Power,Stationary,4,3,28,72.9,3,Fastened,7.63,Worker,0,25.8,Clear,0,0,Hot,68.3,27.9,34.7,Loose,Embankment,Zone E,Night_Floodlit,TSK-000733,Material_Transfer,2,1021.2,1021.2,258.8,0.782,196.9,272.3,91.5,71.2,HIGH,0,0.0636,Normal,65.4,No_Incident,11.16
R027440,2026-03-16 02:34,HIGH_LOAD_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,8633.7,5.54,84.6,66.1,5.42,23.16,67.8,78.4,OP1031,Experienced,6.6,Night,65.6,16.9,63.1,0,45.4,7.61,109.0,142,34.3,Power,Reverse,3,1,26,78.9,0,Fastened,8.39,Structure,0,6.5,Clear,0,0,Clear,70.3,26.7,30.1,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-027440,Loading,4,1076.6,1076.6,214.1,0.364,171.4,176.8,66.6,52.0,MEDIUM,0,0.093,Normal,107.3,No_Incident,16.17
R015781,2026-03-16 02:44,STEEP_TERRAIN,EXC-218,Excavator,Medium Excavator (20t class),8119.2,7.04,80.1,59.8,1.32,12.74,71.4,62.2,OP1023,Intermediate,2.4,Night,70.1,14.9,62.1,0,41.4,1.14,57.1,677,58.5,Eco,Forward,3,3,17,76.7,5,Fastened,8.44,Worker,0,15.4,Clear,0,0,Hot,59.4,27.2,37.0,Loose,Stockpile,Zone E,Night_Poor,TSK-015781,Excavation,3,769.0,769.0,203.9,0.857,205.1,378.2,77.6,46.5,MEDIUM,0,0.0797,Normal,57.9,No_Incident,9.91
R028862,2026-03-16 02:48,NORMAL_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,13019.8,10.34,80.4,58.0,9.31,10.13,63.6,47.5,OP1075,Experienced,6.0,Night,76.2,20.8,72.2,3,61.1,2.74,61.7,342,55.4,Eco,Reverse,9,4,26,72.1,3,Fastened,7.54,Worker,0,0.0,Clear,0,0,Clear,69.0,24.2,40.6,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-028862,Loading,3,934.7,934.7,224.0,0.37,200.0,277.5,46.8,64.2,HIGH,0,0.149,Normal,184.2,No_Incident,19.96
R019668,2026-03-16 02:55,NORMAL_OPERATION,WHL-305,Wheel Loader,Medium Wheel Loader,1146.3,0.94,79.4,56.8,6.31,10.93,88.5,61.2,OP1105,Intermediate,4.0,Night,81.2,24.1,71.0,0,65.6,3.62,81.8,99,13.2,Standard,Reverse,1,1,7,82.0,1,Fastened,10.74,Worker,0,6.2,Clear,0,0,Hot,71.5,30.0,46.4,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-019668,Loading,3,356.4,356.4,87.5,0.467,76.2,88.0,15.4,20.2,LOW,0,0.03,Normal,49.5,No_Incident,23.07
R028830,2026-03-16 02:58,POOR_WEATHER,EXC-204,Excavator,Medium Excavator (20t class),1464.9,1.24,78.4,64.3,0.46,12.25,93.8,74.4,OP1085,Intermediate,2.0,Night,63.6,30.1,65.3,2,34.8,1.5,76.9,589,58.1,Standard,Swinging,5,1,31,64.1,4,Fastened,11.16,Material_Pile,0,6.3,Clear,0,0,Light_Rain,48.6,24.9,25.5,Wet,Haul_Road,Zone B,Night_Floodlit,TSK-028830,Loading,2,885.6,885.6,316.5,0.165,224.3,366.0,75.4,15.6,LOW,0,0.1572,Normal,303.5,No_Incident,11.75
R011558,2026-03-16 02:59,EXCESSIVE_IDLE,EXC-219,Excavator,Large Excavator (30t class),2531.0,2.14,78.1,55.4,2.53,8.77,97.6,55.9,OP1015,Expert,20.4,Night,75.9,37.1,84.9,3,84.5,2.3,72.6,101,53.6,Eco,Reverse,0,0,13,82.3,0,Fastened,17.04,No_Object,0,7.8,Clear,0,0,Hot,69.0,31.6,52.1,Dry,Gentle_Slope,Zone E,Night_Floodlit,TSK-011558,Backfilling,4,229.8,229.8,52.6,0.562,39.1,95.8,14.6,22.0,LOW,1,0.9941,Excessive_Idle,38.4,No_Incident,15.71
R006971,2026-03-16 03:10,MACHINE_OVERHEATING,WHL-305,Wheel Loader,Medium Wheel Loader,1138.8,0.94,104.2,84.2,0.36,14.15,60.2,67.3,OP1118,Novice,1.4,Night,62.5,15.3,64.3,0,38.0,3.48,77.0,153,22.8,Standard,Stationary,1,1,19,73.7,1,Fastened,6.28,Vehicle,0,8.5,Clear,0,0,Clear,67.2,28.0,43.2,Dry,Haul_Road,Zone F,Night_Floodlit,TSK-006971,Stockpiling,2,529.7,529.7,142.7,0.382,119.3,148.6,34.8,40.4,MEDIUM,0,0.0842,Normal,85.4,No_Incident,15.21
R007571,2026-03-16 03:11,NORMAL_OPERATION,EXC-218,Excavator,Medium Excavator (20t class),8108.1,7.04,82.0,57.3,0.46,14.65,74.6,64.3,OP1023,Intermediate,2.4,Night,70.1,14.9,62.3,0,41.4,1.51,79.0,417,21.6,Standard,Swinging,1,4,5,69.2,1,Fastened,7.83,Structure,0,2.9,Clear,0,0,Clear,66.5,24.8,24.5,Dry,Trench_Edge,Zone C,Night_Floodlit,TSK-007571,Backfilling,3,630.3,630.3,158.6,0.644,142.9,153.5,36.5,14.0,LOW,0,0.2691,Normal,59.9,No_Incident,17.25
R024720,2026-03-16 03:14,NORMAL_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9185.8,6.94,82.8,59.8,6.93,10.98,72.7,54.0,OP1043,Expert,10.4,Night,83.5,13.6,82.9,4,58.2,3.51,77.9,280,19.1,Eco,Reverse,0,1,11,82.4,0,Fastened,7.34,Worker,1,0.2,Clear,0,0,Hot,62.9,31.2,30.4,Dry,Flat,Zone B,Night_Floodlit,TSK-024720,Loading,2,980.1,980.1,205.8,0.118,209.7,188.1,34.7,47.8,MEDIUM,0,0.0618,Normal,161.8,No_Incident,28.28
R032734,2026-03-16 03:20,PROXIMITY_HAZARD,EXC-220,Excavator,Large Excavator (30t class),2956.8,1.84,76.4,54.6,2.39,16.49,90.2,56.4,OP1027,Expert,24.2,Night,85.9,18.4,97.1,5,86.2,2.09,67.1,380,31.4,Eco,Forward,8,4,18,84.6,4,Fastened,0.91,Worker,1,2.8,Violated,0,1,Clear,66.7,27.5,37.0,Dry,Flat,Zone A,Night_Floodlit,TSK-032734,Excavation,2,795.0,795.0,163.9,0.52,159.0,182.8,47.8,89.1,CRITICAL,0,0.1075,Normal,90.9,Proximity_Near_Miss,16.64
R031729,2026-03-16 03:22,UNSAFE_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4079.2,3.04,77.6,55.2,12.18,17.46,84.0,60.8,OP1105,Intermediate,4.0,Night,81.2,24.1,70.7,0,65.6,5.14,69.8,152,33.0,Standard,Forward,5,10,43,56.4,1,Fastened,4.03,Vehicle,0,7.2,Warning,0,1,Clear,72.9,23.2,17.6,Dry,Flat,Zone D,Night_Floodlit,TSK-031729,Loading,3,776.7,776.7,136.4,0.366,123.7,176.0,50.4,82.0,CRITICAL,1,0.9947,Unusual_Speed,109.7,Harsh_Maneuver,15.41
R012861,2026-03-16 06:02,HIGH_LOAD_OPERATION,EXC-218,Excavator,Medium Excavator (20t class),8108.4,7.04,84.4,64.8,2.67,22.55,71.7,85.6,OP1096,Intermediate,2.5,Morning,76.6,12.8,63.1,3,49.0,1.74,93.3,599,22.9,Power,Reverse,6,3,16,73.4,1,Fastened,9.71,Material_Pile,0,1.9,Clear,0,0,Clear,84.2,28.1,24.1,Dry,Flat,Zone A,Daylight,TSK-012861,Excavation,2,1038.9,1038.9,298.8,0.293,277.0,213.7,75.7,17.2,LOW,0,0.2436,Normal,156.2,No_Incident,13.72
R011240,2026-03-16 06:07,UNSAFE_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),2961.4,2.14,81.6,58.1,2.35,13.77,84.3,76.7,OP1098,Experienced,5.0,Morning,70.8,34.6,70.8,3,50.0,1.44,69.4,500,69.3,Standard,Forward,11,18,129,65.4,5,Unfastened,4.02,Vehicle,0,20.6,Warning,1,1,Clear,74.7,29.3,36.6,Dry,Embankment,Zone A,Dawn_Dusk,TSK-011240,Excavation,2,716.9,716.9,266.5,0.772,191.2,282.0,65.0,76.8,CRITICAL,0,0.3174,Normal,64.6,Stability_Loss,11.03
R009357,2026-03-16 06:09,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),2952.4,2.14,82.4,62.7,2.14,13.26,83.2,84.1,OP1115,Intermediate,3.0,Morning,71.6,16.6,52.5,1,45.2,1.78,86.9,202,24.3,Eco,Forward,5,1,13,67.7,2,Fastened,14.28,No_Object,0,18.5,Clear,0,0,Clear,93.7,32.6,32.1,Dry,Embankment,Zone E,Daylight,TSK-009357,Excavation,3,359.4,359.4,114.5,0.095,95.8,146.2,31.9,49.6,MEDIUM,0,0.101,Normal,129.1,No_Incident,11.27
R005752,2026-03-16 06:12,NORMAL_OPERATION,EXC-203,Excavator,Large Excavator (30t class),13084.6,8.64,81.6,58.7,0.21,16.1,60.2,51.8,OP1055,Experienced,8.6,Morning,71.5,27.1,72.6,3,73.5,2.1,65.7,187,15.7,Eco,Swinging,0,0,10,80.7,2,Fastened,19.05,No_Object,0,2.5,Clear,0,0,Dust_Wind,48.7,28.1,68.9,Dry,Flat,Zone A,Daylight,TSK-005752,Backfilling,2,392.5,392.5,72.2,0.751,66.7,87.2,22.7,11.3,LOW,0,0.061,Normal,20.9,No_Incident,17.25
R012725,2026-03-16 06:17,EFFICIENT_OPERATION,EXC-221,Excavator,Large Excavator (30t class),12856.7,8.24,80.9,57.6,2.42,14.36,71.3,55.0,OP1036,Experienced,5.4,Morning,72.4,18.2,75.5,3,69.4,2.02,64.3,255,10.4,Eco,Reverse,0,0,6,86.8,2,Fastened,10.08,Worker,0,5.8,Clear,0,0,Dust_Wind,60.7,29.7,87.6,Dry,Haul_Road,Zone B,Daylight,TSK-012725,Loading,3,512.4,512.4,117.2,0.483,97.4,144.9,35.0,23.0,LOW,0,0.0323,Normal,66.9,No_Incident,14.64
R028070,2026-03-16 06:19,NORMAL_OPERATION,EXC-219,Excavator,Large Excavator (30t class),2532.0,2.14,80.0,62.7,0.76,20.96,90.4,66.8,OP1070,Experienced,7.5,Morning,84.4,15.0,74.2,2,60.9,2.21,69.3,185,12.4,Eco,Swinging,1,3,6,74.1,1,Fastened,7.29,Vehicle,0,4.0,Clear,0,0,Clear,81.7,30.8,30.0,Dry,Trench_Edge,Zone C,Dawn_Dusk,TSK-028070,Trenching,1,407.8,407.8,114.0,0.541,106.0,108.0,37.6,7.1,LOW,0,0.1209,Normal,49.2,No_Incident,10.86
R016990,2026-03-16 06:24,NORMAL_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,8655.0,5.54,82.1,62.1,4.76,17.49,69.7,76.7,OP1068,Intermediate,4.6,Morning,81.4,25.6,73.7,2,73.1,5.79,86.3,96,40.4,Power,Forward,2,1,4,90.4,0,Fastened,4.48,Vehicle,0,2.2,Warning,0,0,Clear,91.7,29.0,20.2,Dry,Flat,Zone B,Daylight,TSK-016990,Loading,2,550.3,550.3,115.8,0.563,87.6,105.5,32.1,22.6,LOW,1,0.7967,Excessive_Idle,44.3,No_Incident,17.16
R033046,2026-03-16 06:25,EFFICIENT_OPERATION,WHL-311,Wheel Loader,Medium Wheel Loader,1548.1,1.24,81.0,60.1,5.44,8.81,79.3,60.8,OP1117,Experienced,8.3,Morning,83.0,17.5,73.3,0,66.9,3.69,84.1,127,11.4,Eco,Forward,1,1,0,99.5,1,Fastened,20.0,No_Object,0,1.8,Clear,0,0,Dust_Wind,64.6,28.2,75.3,Dry,Flat,Zone D,Daylight,TSK-033046,Stockpiling,2,467.5,467.5,125.8,0.39,105.3,94.5,13.9,12.4,LOW,0,0.0331,Normal,60.5,No_Incident,33.55
R014977,2026-03-16 06:26,STEEP_TERRAIN,WHL-309,Wheel Loader,Medium Wheel Loader,13030.4,10.34,82.2,60.2,0.5,11.36,71.8,62.7,OP1071,Intermediate,2.1,Morning,71.5,11.3,58.9,0,31.3,3.03,69.2,371,49.1,Eco,Stationary,20,12,72,62.0,4,Fastened,7.13,Structure,0,15.8,Clear,0,0,Clear,88.2,28.6,37.6,Loose,Stockpile,Zone E,Daylight,TSK-014977,Material_Transfer,4,1120.5,1120.5,357.4,0.448,290.2,621.1,120.1,17.0,LOW,1,0.5411,Repeated_Harsh_Events,339.7,No_Incident,9.33
R002897,2026-03-16 06:27,MACHINE_OVERHEATING,EXC-217,Excavator,Medium Excavator (20t class),7552.1,5.84,99.9,93.6,0.33,12.34,39.8,73.8,OP1028,Intermediate,3.7,Morning,72.6,29.3,67.1,1,57.4,1.32,66.7,316,37.0,Standard,Stationary,1,0,15,79.9,1,Fastened,9.61,No_Object,0,13.8,Clear,0,0,Clear,87.4,32.6,31.6,Dry,Embankment,Zone A,Daylight,TSK-002897,Excavation,1,417.6,417.6,141.7,0.232,111.4,167.7,34.8,28.8,LOW,0,0.2963,Normal,136.0,No_Incident,11.99
R003231,2026-03-16 06:27,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),2942.3,2.14,86.8,64.6,0.23,13.03,77.7,86.8,OP1115,Intermediate,3.0,Morning,71.6,16.6,52.2,1,45.2,1.62,78.3,385,36.2,Eco,Stationary,9,9,39,74.7,2,Unfastened,12.33,Vehicle,0,25.9,Clear,0,0,Dust_Wind,52.3,29.2,79.0,Dry,Embankment,Zone A,Daylight,TSK-003231,Excavation,3,622.5,622.5,206.2,0.224,166.0,275.7,60.3,76.5,CRITICAL,0,0.0845,Normal,207.7,No_Incident,10.32
R003879,2026-03-16 06:30,STEEP_TERRAIN,EXC-208,Excavator,Large Excavator (30t class),5180.6,3.84,85.9,59.4,1.46,22.56,76.8,73.0,OP1070,Experienced,7.5,Morning,84.4,15.0,74.2,2,60.9,1.9,64.2,285,20.9,Standard,Reverse,4,0,15,67.0,1,Fastened,9.33,Worker,0,18.4,Clear,0,0,Clear,89.0,31.1,37.8,Loose,Stockpile,Zone E,Daylight,TSK-003879,Backfilling,4,539.6,539.6,92.5,0.883,91.7,186.2,71.3,32.8,MEDIUM,0,0.0904,Normal,23.0,No_Incident,7.57
R002430,2026-03-16 06:33,STEEP_TERRAIN,EXC-224,Excavator,Large Excavator (30t class),14841.8,9.34,82.9,68.0,0.53,17.14,56.2,71.9,OP1095,Novice,1.6,Morning,68.7,16.3,57.4,1,36.4,2.34,77.8,100,12.5,Eco,Swinging,1,2,14,71.7,0,Fastened,19.61,No_Object,0,15.5,Clear,0,0,Cloudy,86.8,30.4,20.5,Dry,Embankment,Zone E,Daylight,TSK-002430,Excavation,2,381.1,232.6,96.4,0.488,76.2,93.2,26.5,36.1,MEDIUM,0,0.1197,Normal,43.1,No_Incident,8.78
R003166,2026-03-16 06:33,EXCESSIVE_IDLE,WHL-309,Wheel Loader,Medium Wheel Loader,13007.9,10.34,79.8,61.3,7.99,8.18,68.6,56.7,OP1064,Experienced,8.2,Morning,73.8,22.8,63.0,5,51.5,3.16,70.9,232,175.0,Standard,Reverse,5,3,32,75.6,3,Unfastened,9.13,Vehicle,0,0.4,Clear,0,0,Hot,91.1,30.5,22.6,Dry,Flat,Zone D,Daylight,TSK-003166,Material_Transfer,3,732.6,732.6,230.4,0.934,189.7,371.9,53.4,24.3,LOW,1,0.9988,Excessive_Idle,25.0,No_Incident,13.72
R037502,2026-03-16 06:39,NORMAL_OPERATION,EXC-203,Excavator,Large Excavator (30t class),13068.8,8.64,84.1,66.3,2.49,17.19,59.1,69.8,OP1055,Experienced,8.6,Morning,71.5,27.1,72.9,3,73.5,2.2,71.2,293,46.9,Standard,Reverse,1,3,17,82.4,6,Fastened,6.71,Worker,0,0.4,Clear,0,0,Clear,99.4,28.7,26.8,Dry,Flat,Zone A,Daylight,TSK-037502,Excavation,4,643.1,643.1,151.1,0.861,128.6,216.7,63.8,11.0,LOW,0,0.1445,Normal,34.0,No_Incident,10.08
R012016,2026-03-16 06:40,EXCESSIVE_IDLE,EXC-201,Excavator,Large Excavator (30t class),7996.3,5.54,80.9,62.1,2.46,23.24,79.2,72.1,OP1051,Intermediate,4.1,Morning,68.4,11.0,75.9,2,62.1,2.24,70.4,436,16.6,Power,Forward,3,1,21,77.4,2,Fastened,12.14,No_Object,0,5.8,Clear,0,0,Hot,92.9,31.4,32.9,Dry,Haul_Road,Zone B,Daylight,TSK-012016,Loading,3,976.6,976.6,178.9,0.267,185.5,199.2,77.7,13.5,LOW,0,0.193,Normal,149.8,No_Incident,12.57
R035499,2026-03-16 06:40,PROXIMITY_HAZARD,WHL-311,Wheel Loader,Medium Wheel Loader,1534.5,1.24,78.5,61.2,0.74,11.8,81.5,60.0,OP1117,Experienced,8.3,Morning,83.0,17.5,73.0,0,66.9,3.77,83.7,136,14.9,Standard,Swinging,1,1,5,92.0,6,Fastened,2.38,Worker,0,2.4,Violated,0,0,Clear,95.0,31.3,9.8,Dry,Flat,Zone B,Daylight,TSK-035499,Loading,2,509.6,509.6,108.9,0.637,109.0,85.2,16.2,19.9,LOW,1,0.7915,Repeated_Proximity_Violations,29.2,No_Incident,31.51
R023345,2026-03-16 06:41,UNSAFE_OPERATION,WHL-305,Wheel Loader,Medium Wheel Loader,1158.3,0.94,80.0,54.5,9.47,14.42,83.5,59.2,OP1118,Novice,1.4,Morning,62.5,15.3,64.3,0,38.0,3.23,71.6,258,39.3,Standard,Reverse,8,11,28,55.4,9,Fastened,3.03,Vehicle,1,4.3,Warning,0,0,Fog,40.4,22.7,21.8,Dry,Flat,Zone D,Daylight,TSK-023345,Loading,4,831.5,831.5,222.0,0.556,177.9,321.2,76.5,96.0,CRITICAL,1,0.9929,Unusual_Speed,127.2,No_Incident,10.86
R017513,2026-03-16 06:42,NORMAL_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),10882.6,8.64,85.1,61.1,2.31,12.12,68.7,68.8,OP1103,Experienced,5.6,Morning,84.8,20.9,78.1,0,64.0,1.04,51.9,126,13.1,Standard,Forward,2,1,7,81.9,0,Fastened,8.23,Structure,0,3.6,Clear,0,0,Clear,84.5,31.2,17.5,Dry,Flat,Zone C,Dawn_Dusk,TSK-017513,Trenching,3,131.1,131.1,51.1,0.673,45.5,77.4,16.4,11.7,LOW,0,0.0381,Normal,23.1,No_Incident,7.99
R020701,2026-03-16 06:45,NORMAL_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9204.3,6.94,81.1,58.2,5.22,11.84,76.9,67.6,OP1054,Expert,13.9,Morning,77.6,21.2,81.1,4,64.6,4.09,94.2,126,18.5,Standard,Reverse,1,1,7,84.5,5,Fastened,4.28,Worker,0,0.7,Warning,0,0,Light_Rain,78.7,23.4,8.1,Wet,Flat,Zone B,Daylight,TSK-020701,Loading,2,512.8,512.8,133.0,0.927,109.7,104.3,19.8,42.5,MEDIUM,0,0.3413,Normal,6.6,No_Incident,25.92
R022327,2026-03-16 06:47,HIGH_FUEL_CONSUMPTION,EXC-203,Excavator,Large Excavator (30t class),13076.1,8.64,87.2,68.9,0.59,28.74,58.2,82.9,OP1055,Experienced,8.6,Morning,71.5,27.1,72.7,3,73.5,1.84,60.0,400,59.4,Power,Swinging,6,5,16,75.9,4,Fastened,13.58,No_Object,0,18.0,Clear,0,0,Hot,94.4,29.6,25.4,Dry,Embankment,Zone E,Daylight,TSK-022327,Excavation,3,735.5,735.5,165.3,0.155,147.1,275.9,133.8,22.0,LOW,1,0.7509,Abnormal_Fuel,235.5,No_Incident,5.5
R035001,2026-03-16 06:56,EFFICIENT_OPERATION,EXC-213,Excavator,Large Excavator (30t class),12669.4,9.54,87.0,65.1,2.0,12.02,61.2,65.3,OP1029,Expert,13.9,Morning,71.9,20.2,78.5,1,68.1,2.73,88.1,98,9.5,Eco,Reverse,1,1,4,88.6,0,Fastened,8.94,Vehicle,0,3.3,Clear,0,0,Hot,81.1,34.4,29.1,Dry,Flat,Zone A,Daylight,TSK-035001,Excavation,3,518.4,266.1,117.9,0.937,103.7,78.3,16.4,10.0,LOW,0,0.0244,Normal,5.0,No_Incident,16.22
R005363,2026-03-16 07:00,HIGH_LOAD_OPERATION,WHL-304,Wheel Loader,Medium Wheel Loader,5061.4,4.04,78.7,58.6,4.56,11.29,86.8,69.0,OP1068,Intermediate,4.6,Morning,81.4,25.6,74.3,2,73.1,4.77,105.9,108,31.7,Standard,Forward,1,0,8,88.9,0,Fastened,4.41,Worker,0,5.9,Warning,0,0,Cloudy,70.5,29.1,16.7,Dry,Stockpile,Zone D,Dawn_Dusk,TSK-005363,Loading,4,514.7,514.7,134.0,0.561,110.1,150.4,30.2,46.3,MEDIUM,0,0.067,Normal,71.2,No_Incident,17.04
R024038,2026-03-16 07:05,NORMAL_OPERATION,WHL-308,Wheel Loader,Large Wheel Loader,6373.1,5.24,82.4,60.5,8.7,19.54,80.2,63.0,OP1080,Experienced,8.4,Morning,85.5,14.1,63.9,3,67.7,4.79,68.9,64,5.7,Eco,Forward,2,2,3,90.6,0,Fastened,7.85,Vehicle,0,6.1,Clear,0,0,Clear,92.9,29.7,43.4,Dry,Haul_Road,Zone B,Daylight,TSK-024038,Loading,2,302.2,302.2,50.9,0.53,48.1,51.8,16.8,35.9,MEDIUM,0,0.4511,Normal,26.6,No_Incident,17.95
R029001,2026-03-16 07:06,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5157.1,3.84,83.3,63.1,0.22,25.53,76.8,80.3,OP1070,Experienced,7.5,Morning,84.4,15.0,74.7,2,60.9,2.91,92.2,257,21.6,Power,Swinging,1,0,12,65.1,1,Fastened,6.19,Vehicle,0,0.7,Clear,0,0,Dust_Wind,60.1,28.4,70.0,Dry,Flat,Zone A,Daylight,TSK-029001,Excavation,3,748.4,748.4,149.0,0.301,149.7,153.1,62.1,13.1,LOW,0,0.3726,Normal,105.3,No_Incident,12.05
R021806,2026-03-16 07:08,EFFICIENT_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),2946.9,2.14,81.8,62.2,0.41,10.99,83.9,69.0,OP1115,Intermediate,3.0,Morning,71.6,16.6,52.3,1,45.2,1.31,64.2,382,28.1,Eco,Swinging,2,1,22,72.0,3,Unfastened,9.03,Structure,0,15.3,Clear,0,0,Clear,90.9,30.4,26.4,Dry,Embankment,Zone E,Daylight,TSK-021806,Excavation,3,498.7,498.7,157.3,0.092,133.0,219.5,39.9,26.0,LOW,0,0.0858,Normal,201.6,No_Incident,12.49
R029881,2026-03-16 07:09,POOR_WEATHER,WHL-304,Wheel Loader,Medium Wheel Loader,5067.3,4.04,76.4,56.5,6.15,11.09,80.9,49.9,OP1066,Experienced,8.0,Morning,78.3,10.7,61.9,3,52.3,2.52,56.5,280,22.4,Standard,Reverse,2,3,15,72.5,5,Fastened,3.73,Vehicle,0,3.6,Warning,0,0,Dust_Wind,48.1,30.1,74.6,Dry,Flat,Zone B,Daylight,TSK-029881,Loading,3,705.9,705.9,149.2,0.152,151.0,262.6,48.1,42.3,MEDIUM,0,0.0532,Normal,221.2,No_Incident,14.69
R038500,2026-03-16 07:10,NORMAL_OPERATION,EXC-209,Excavator,Medium Excavator (20t class),9901.8,8.34,87.5,69.9,0.5,12.15,78.1,77.7,OP1000,Intermediate,4.8,Morning,72.9,16.4,68.3,1,52.7,1.61,81.4,201,13.6,Eco,Stationary,1,0,5,68.9,2,Fastened,18.08,No_Object,0,16.1,Clear,0,0,Hot,81.2,38.8,41.5,Loose,Embankment,Zone E,Daylight,TSK-038500,Backfilling,3,321.9,321.9,87.8,0.876,73.0,111.2,22.6,29.0,LOW,0,0.2301,Normal,12.7,No_Incident,14.25
R029455,2026-03-16 07:11,UNSAFE_OPERATION,WHL-301,Wheel Loader,Large Wheel Loader,11743.3,7.84,87.1,67.2,6.65,23.14,54.8,78.8,OP1024,Novice,0.9,Morning,74.7,8.4,67.7,0,47.7,5.9,85.5,152,12.7,Standard,Forward,6,6,58,38.5,5,Unfastened,8.01,Worker,0,16.4,Clear,0,1,Dust_Wind,46.5,29.5,80.2,Dry,Stockpile,Zone D,Daylight,TSK-029455,Stockpiling,1,894.4,894.4,176.7,0.586,149.9,174.4,66.3,95.0,CRITICAL,1,0.9919,Unusual_Speed,66.0,Loss_of_Traction,13.48
R036617,2026-03-16 07:12,UNSAFE_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9196.1,6.94,82.3,63.4,9.56,14.47,74.3,77.6,OP1054,Expert,13.9,Morning,77.6,21.2,80.7,4,64.6,3.52,80.8,223,34.4,Power,Forward,6,0,41,71.1,0,Unfastened,6.27,Worker,0,10.1,Clear,1,1,Hot,76.8,31.2,44.7,Dry,Haul_Road,Zone B,Dawn_Dusk,TSK-036617,Loading,2,782.0,782.0,204.7,0.505,167.3,175.1,40.5,84.4,CRITICAL,1,0.9997,Unusual_Speed,83.9,Harsh_Maneuver,19.29
R003338,2026-03-16 07:17,NORMAL_OPERATION,WHL-304,Wheel Loader,Medium Wheel Loader,5045.5,4.04,80.3,59.0,7.38,14.54,82.2,66.5,OP1022,Expert,17.7,Morning,81.5,16.0,96.1,2,78.0,3.67,80.9,327,33.8,Power,Reverse,4,2,7,88.8,0,Fastened,5.25,Worker,1,0.0,Warning,0,0,Cloudy,88.9,31.8,24.5,Dry,Flat,Zone D,Daylight,TSK-003338,Material_Transfer,3,1197.9,1197.9,328.1,0.912,310.2,236.0,57.0,48.4,MEDIUM,0,0.0774,Normal,17.8,No_Incident,21.01
R019001,2026-03-16 07:25,HIGH_LOAD_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),2938.3,2.14,83.6,62.5,3.43,18.16,84.1,83.7,OP1115,Intermediate,3.0,Morning,71.6,16.6,52.7,1,45.2,1.81,95.1,120,7.8,Power,Reverse,2,1,9,66.5,0,Fastened,12.9,Vehicle,1,1.8,Clear,0,0,Clear,89.9,29.6,28.0,Dry,Flat,Zone C,Daylight,TSK-019001,Trenching,3,216.5,216.5,100.3,0.356,75.0,66.8,20.0,40.7,MEDIUM,0,0.0712,Normal,43.5,No_Incident,10.84
